UID,sex,race,MarriageStatus,DateOfBirth,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count.1,start,end,event,two_year_recid,Violence_rawscore,Recidivism_rawscore,age_inv,age_bin,age_bucket,race_bin,rand
3930,0,2,1,8/2/71,44,0,3,0,0,0.078947368,0.222977566,0.00010543,0,0,0,1,0.078947368,0,0.896290051,0,0,0.251798561,0.469083156,56,1,1,0,0.333529532
5895,0,3,1,4/20/58,57,0,1,0,0,0.184210526,0.280761387,0.00010543,1,1,0,1,0.184210526,0.161152615,0.827993255,1,0,0.188848921,0.32196162,43,1,2,1,0.467193844
127,0,3,2,11/26/71,44,0,2,0,0,0.052631579,0.281441196,0.00010543,0,1,0,1,0.052631579,0,0.182124789,1,1,0.302158273,0.396588486,56,1,1,1,0.539940106
6760,0,2,2,10/8/86,29,0,6,0,0,0.394736842,0.280761387,0.00010543,1,1,0,3,0.394736842,0.001067236,0.027824621,0,1,0.424460432,0.573560768,71,0,0,0,0.890654217
6117,1,2,1,10/1/88,27,0,7,0.076923077,0,0.263157895,0.242012237,0.012440696,0,1,0,5,0.263157895,0,0.05311973,1,1,0.519784173,0.567164179,73,0,0,0,0.697074185
4481,0,3,1,2/6/81,35,0,1,0,0.058823529,0.026315789,0.281441196,0.00010543,1,0,0,1,0.026315789,0,0.876897133,0,0,0.237410072,0.251599147,65,1,1,1,0.30017132
4109,0,2,1,5/7/90,25,0,9,0,0,0.236842105,0.280761387,0.00010543,1,1,0,8,0.236842105,0.439701174,0.461214165,1,1,0.622302158,0.71641791,75,0,0,0,0.322767468
251,0,1,1,11/20/76,39,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.172006745,0,0,0.21942446,0.226012793,61,1,1,1,0.983593223
415,0,3,2,2/19/83,33,0,1,0,0,0,0.280761387,0.00010543,1,0,0,2,0,0,0.71163575,0,0,0.352517986,0.287846482,67,0,1,1,0.941305643
6781,0,2,1,2/18/91,25,0,6,0,0,0.078947368,0.280761387,0.00010543,1,1,0,4,0.078947368,0,0.159359191,1,1,0.456834532,0.60554371,75,0,0,0,0.738232052
2768,0,2,2,1/13/87,29,0,9,0,0,0,0.280761387,0.00010543,1,0,0,6,0,0,0.730185497,0,0,0.550359712,0.750533049,71,0,0,0,0.611609514
3544,1,3,7,12/14/64,51,0,3,0,0,0.105263158,0.27396329,0.001159726,1,0,0,1,0.105263158,0,0.043844857,0,0,0.228417266,0.381663113,49,1,2,1,0.356026025
171,0,1,2,1/7/92,24,0,2,0,0,0,0.280761387,0.00010543,1,0,0,4,0,0.001067236,0.681281619,0,0,0.435251799,0.402985075,76,0,0,1,0.422551334
5366,0,2,1,12/18/89,26,0,5,0,0,0.052631579,0.263766145,0.073800738,0,0,0,5,0.052631579,0,0.774030354,0,0,0.478417266,0.55010661,74,0,0,0,0.021156745
6049,1,3,1,7/25/85,30,0,3,0,0,0.078947368,0.280761387,0.00010543,1,1,0,1,0.078947368,0,0.424957841,1,1,0.302158273,0.392324094,70,0,1,1,0.3201352
6182,0,3,1,6/3/76,39,0,6,0,0,0.052631579,0.199864038,0.012651555,1,0,0,3,0.052631579,0,0.681281619,0,0,0.383093525,0.582089552,61,1,1,1,0.628035207
2013,1,2,1,4/3/86,30,0,2,0,0,0,0.281441196,0,0,0,0,2,0,0,0.68296796,0,0,0.325539568,0.330490405,70,0,1,0,0.977495906
923,0,2,5,3/19/64,52,0,1,0,0,0.157894737,0.281441196,0,0,1,0,1,0.157894737,0.002134472,0.575042159,1,1,0.206834532,0.270788913,48,1,2,0,0.65098537
1719,0,6,1,7/5/91,24,0,3,0,0,0,0.280761387,0.00010543,0,0,0,4,0,0,0.644182125,0,0,0.451438849,0.452025586,76,0,0,1,0.683119992
5573,0,3,1,8/29/95,20,0,10,0.076923077,0.058823529,0.026315789,0.280761387,0.00010543,1,1,0,10,0.026315789,0.01280683,0.02613828,0,1,0.732014388,0.884861407,80,0,0,1,0.360911599
3985,0,3,1,10/3/79,36,0,5,0,0,0.052631579,-1,0.128518714,1,0,0,3,0.052631579,0,0.715008432,0,0,0.392086331,0.55010661,64,1,1,1,0.533272591
4376,0,2,1,1/31/62,54,0,3,0,0,0.105263158,0.281441196,0,1,1,0,1,0.105263158,0.001067236,0.048903879,0,1,0.208633094,0.471215352,46,1,2,0,0.855369249
6288,0,3,2,1/14/82,34,0,2,0,0,0,0.280761387,0.00010543,0,1,0,1,0,0.03094984,0.546374368,1,1,0.269784173,0.407249467,66,0,1,1,0.335378183
2420,1,4,7,3/3/60,56,0,1,0,0,0.052631579,0.280761387,0.00010543,0,1,0,1,0.052631579,0.051227321,0.086846543,1,1,0.172661871,0.206823028,44,1,2,1,0.166902513
3028,0,3,1,2/25/91,25,0,6,0,0,0.052631579,0.261726717,0.001476015,1,0,0,5,0.052631579,0,0.799325464,0,0,0.51618705,0.601279318,75,0,0,1,0.091060666
6555,0,1,2,5/30/78,37,0,1,0,0,0,0.280761387,0.00010543,0,1,1,1,0,0,0.697301855,1,0,0.230215827,0.232409382,63,1,1,1,0.230262247
3400,1,2,1,2/17/96,20,0,8,0,0,0.026315789,0.280761387,0.00010543,1,1,0,6,0.026315789,0.003201708,0.255480607,1,1,0.552158273,0.620469083,80,0,0,0,0.385323551
6572,1,3,1,5/19/93,22,0,8,0,0,0.026315789,-1,0.02540854,0,0,0,9,0.026315789,0,0.811973019,0,0,0.658273381,0.648187633,78,0,0,1,0.291759587
578,0,4,1,11/12/79,36,0,10,0,0,0.026315789,0.276002719,0.010648392,0,1,0,9,0.026315789,0.034151547,0.268128162,1,1,0.68705036,0.786780384,64,1,1,1,0.885438988
2320,0,1,1,9/14/96,19,0,9,0,0,0,0.280761387,0.00010543,0,1,1,9,0,0,0.164418212,1,1,0.678057554,0.729211087,81,0,0,1,0.337382895
5485,0,3,7,11/11/83,32,0,2,0,0,0.105263158,0.281441196,0,0,1,1,3,0.105263158,0.001067236,0.076728499,1,1,0.417266187,0.358208955,68,0,1,1,0.48222617
3523,0,4,2,7/28/79,36,0,9,0,0,0.026315789,0.271923861,0.001476015,0,0,0,4,0.026315789,0,0.956155143,0,0,0.444244604,0.722814499,64,1,1,1,0.356355769
4274,0,4,2,3/17/79,37,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0.001067236,0.628161889,0,0,0.244604317,0.232409382,63,1,1,1,0.03250328
2328,0,2,2,2/4/55,61,0,4,0,0,0.789473684,0.243371856,0.005904059,1,0,0,2,0.789473684,0,0.751264755,0,0,0.34352518,0.524520256,39,1,2,0,0.175041195
1078,0,2,1,9/21/80,35,0,6,0,0,0.131578947,0.280761387,0.00010543,1,1,0,7,0.131578947,0.001067236,0.118887015,1,1,0.580935252,0.582089552,65,1,1,0,0.742443343
2745,0,2,1,10/9/87,28,0,9,0.076923077,0,0.157894737,0.280761387,0.00010543,1,1,1,8,0.157894737,0.002134472,0.408094435,0,1,0.624100719,0.731343284,72,0,0,0,0.196015007
6459,0,2,2,8/15/53,62,0,1,0,0,0,0.281441196,0,0,0,0,1,0,0,0.673693086,0,0,0.082733813,0.019189765,38,1,2,0,0.386207122
4898,1,3,1,12/28/60,55,0,7,0,0,0,0.280081577,0.000210859,1,1,0,5,0,0.004268943,0.170320405,1,1,0.492805755,0.584221748,45,1,2,1,0.154626404
3574,0,2,7,12/31/59,56,0,4,0,0,0.184210526,0.167912984,0.017606747,1,0,0,4,0.184210526,0,0.489038786,0,0,0.467625899,0.49466951,44,1,2,0,0.415006182
3410,1,3,1,8/25/73,42,0,3,0,0,0.026315789,0.280761387,0.00010543,1,1,0,1,0.026315789,0.021344717,0.126475548,1,1,0.260791367,0.390191898,58,1,1,1,0.610627128
2149,0,3,5,12/26/85,30,0,4,0,0,0,0.281441196,0.00010543,1,1,0,2,0,0,0.066610455,1,1,0.332733813,0.484008529,70,0,1,1,0.074924137
1864,0,2,1,3/13/83,33,0,5,0,0,0,0.281441196,0,1,1,0,6,0,0.001067236,0.029510961,0,1,0.615107914,0.603411514,67,0,1,0,0.574147681
876,1,3,1,1/31/59,57,0,1,0,0,0.026315789,0.278721958,0.000421719,1,1,0,1,0.026315789,0,0.365935919,1,1,0.147482014,0.215351812,43,1,2,1,0.72109876
644,1,2,1,4/23/84,31,0,1,0,0,0,0.281441196,0.00010543,0,0,0,1,0,0,0.666947723,0,0,0.269784173,0.26652452,69,0,1,0,0.508790274
4517,0,2,1,4/5/79,37,0,7,0,0,0.078947368,0.280761387,0.00010543,0,0,0,3,0.078947368,0,0.879426644,0,0,0.404676259,0.624733475,63,1,1,0,0.766058336
4368,0,2,1,6/25/93,22,0,4,0,0,0,0.281441196,0.00010543,1,0,0,4,0,0,0.650084317,0,0,0.455035971,0.50533049,78,0,0,0,0.486696085
3239,1,2,1,7/6/84,31,0,5,0,0,0.078947368,0.280761387,0.00010543,1,0,0,3,0.078947368,0.065101387,0.062394604,0,0,0.377697842,0.481876333,69,0,1,0,0.063045272
2127,0,2,1,7/18/63,52,0,1,0,0,0.026315789,0.282121006,0.000210859,0,1,1,1,0.026315789,0,0.00084317,1,1,0.28057554,0.217484009,48,1,2,0,0.633076055
3723,0,2,2,11/13/90,25,0,2,0,0,0,0.281441196,0,0,1,1,3,0,0,0.164418212,1,1,0.379496403,0.356076759,75,0,0,0,0.058162236
3553,0,3,1,5/17/68,47,0,3,0,0,0.131578947,0.281441196,0,0,1,1,2,0.131578947,0,0.064080944,1,1,0.276978417,0.417910448,53,1,2,1,0.287584058
1487,0,3,1,3/16/95,21,0,8,0,0,0,0.281441196,0.00010543,1,1,1,10,0,0.004268943,0.118887015,1,1,0.723021583,0.720682303,79,0,0,1,0.885535944
2240,0,4,1,2/29/96,20,0.05,8,0,0,0.026315789,0.152957172,0.019926199,1,1,0,10,0.026315789,0,0.225969646,1,1,0.726618705,0.658848614,80,0,0,1,0.844862167
2877,0,4,1,9/8/78,37,0,2,0,0,0.078947368,0.280761387,0.00010543,0,1,0,1,0.078947368,0.001067236,0.305227656,0,1,0.26618705,0.345415778,63,1,1,1,0.282037596
3596,0,3,1,9/1/88,27,0,2,0,0,0,0.280761387,0.00010543,0,0,0,3,0,0.001067236,0.892917369,0,0,0.375899281,0.405117271,73,0,0,1,0.823396579
3572,1,3,1,3/12/90,26,0,3,0,0,0.105263158,0.280081577,0.000210859,1,1,0,3,0.105263158,0,0.064924115,1,1,0.392086331,0.405117271,74,0,0,1,0.450737192
864,0,2,1,4/13/83,33,0,2,0,0,0,0.280761387,0.00010543,1,1,0,1,0,0,0.309443508,1,1,0.262589928,0.349680171,67,0,1,0,0.142590819
4595,0,2,1,7/5/95,20,0.05,10,0.076923077,0.058823529,0.105263158,0.290958532,0.014232999,1,1,1,7,0.105263158,0,0.010961214,1,1,0.595323741,0.797441365,80,0,0,0,0.723457059
3040,0,3,1,4/1/66,50,0,4,0,0,0.078947368,0.281441196,0,0,1,1,6,0.078947368,0.026680896,0.581787521,1,1,0.525179856,0.490405117,50,1,2,1,0.938770347
441,0,2,1,10/5/60,55,0,3,0,0,0.131578947,0.280761387,0.00010543,1,1,0,1,0.131578947,0,0.005902192,1,1,0.197841727,0.458422175,45,1,2,0,0.429681568
6579,1,3,2,1/2/51,65,0,1,0,0,0.026315789,0.27396329,0.001159726,1,0,0,1,0.026315789,0,0.764755481,0,0,0.043165468,0.046908316,35,1,2,1,0.022314476
423,0,2,1,2/4/96,20,0.05,10,0,0.058823529,0.026315789,0.280761387,0.00010543,1,1,0,8,0.026315789,0,0.201517707,1,1,0.607913669,0.773987207,80,0,0,0,0.61941494
2165,0,2,1,12/9/86,29,0,8,0,0,0.289473684,0.23521414,0.007274644,1,1,0,7,0.289473684,0,0.464586847,1,1,0.580935252,0.697228145,71,0,0,0,0.224607121
5166,1,6,3,5/16/81,34,0,1,0,0,0.026315789,0.2746431,0.001054296,1,0,0,1,0.026315789,0,0.732715008,0,0,0.230215827,0.217484009,66,0,1,1,0.519816425
816,0,3,1,1/19/68,48,0,2,0,0,0.026315789,0.281441196,0,1,0,0,1,0.026315789,0.001067236,0.060708263,0,0,0.170863309,0.36673774,52,1,2,1,0.99332059
2936,0,3,1,6/5/75,40,0,2,0,0,0,0.281441196,0.00010543,0,0,0,1,0,0,0.813659359,0,0,0.217625899,0.383795309,60,1,1,1,0.691768354
6659,0,2,1,2/5/94,22,0,10,0,0,0,0.280761387,0.00010543,0,1,1,6,0,0,0.030354132,1,1,0.544964029,0.808102345,78,0,0,0,0.322659034
2876,0,2,1,10/4/91,24,0,3,0,0.058823529,0.052631579,0.280761387,0.00010543,1,1,0,4,0.052631579,0.010672359,0.134907251,1,1,0.446043165,0.475479744,76,0,0,0,0.331241106
4991,0,2,1,12/28/90,25,0,6,0,0,0,0.280761387,0.00010543,0,0,0,5,0,0,0.875210793,0,0,0.494604317,0.599147122,75,0,0,0,0.635092001
757,0,2,1,11/8/91,24,0,5,0,0,0,0.280761387,0.00010543,1,1,0,4,0,0,0.060708263,0,1,0.539568345,0.530916844,76,0,0,0,0.993402931
6518,0,2,3,9/25/52,63,0,9,0,0,0.421052632,-1,0.095940959,0,0,0,5,0.421052632,0,0.782462057,0,0,0.478417266,0.763326226,37,1,2,0,0.647417798
3042,1,3,7,11/30/50,65,0,1,0,0,0.026315789,0.280761387,0.00010543,0,1,0,1,0.026315789,0,0.142495784,1,1,0.176258993,0.164179104,35,1,2,1,0.042830877
3852,0,2,1,9/29/82,33,0,7,0,0,0,0.280761387,0.00010543,0,0,0,7,0,0,0.958684654,0,0,0.568345324,0.654584222,67,0,1,0,0.991447562
1836,0,3,1,12/10/77,38,0,4,0,0,0.052631579,0.281441196,0,1,1,0,2,0.052631579,0.051227321,0.071669477,1,1,0.323741007,0.520255864,62,1,1,1,0.694314908
3149,0,2,1,7/9/85,30,0,1,0,0,0,0.280761387,0.000210859,1,0,0,2,0,0,0.639966273,0,0,0.303956835,0.309168443,70,0,1,0,0.514871878
4131,0,2,7,1/1/64,52,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0,0.646711636,0,0,0.196043165,0.113006397,48,1,2,0,0.738999292
5709,1,3,1,11/19/64,51,0,5,0,0,0.184210526,0.174711081,0.016552451,1,0,0,2,0.184210526,0,0.670320405,0,0,0.350719424,0.49466951,49,1,2,1,0.547843431
5500,1,4,1,10/7/88,27,0,3,0,0,0,0.281441196,0.00010543,0,0,0,3,0,0,0.980607083,0,0,0.393884892,0.375266525,73,0,0,1,0.942123988
131,0,2,2,4/16/85,31,0,2,0,0,0.026315789,0.280761387,0.00010543,0,1,0,3,0.026315789,0,0.961214165,1,0,0.420863309,0.36673774,69,0,1,0,0.100593938
3369,1,3,1,8/20/78,37,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0,0.785834739,0,0,0.223021583,0.268656716,63,1,1,1,0.510269151
1451,0,4,1,6/30/93,22,0,3,0,0,0,0.281441196,0,0,1,0,5,0,0.001067236,0.223440135,1,1,0.494604317,0.441364606,78,0,0,1,0.617344794
6851,0,2,1,1/14/97,19,0.05,9,0,0,0.026315789,0.674371176,0.006220348,1,1,0,9,0.026315789,0,0.397976391,1,1,0.699640288,0.748400853,81,0,0,0,0.375530271
593,1,3,1,11/2/92,23,0,10,0,0,0.078947368,0.280761387,0.00010543,1,0,0,9,0.078947368,0.005336179,0.032040472,0,0,0.706834532,0.827292111,77,0,0,1,0.731771907
354,0,2,1,1/28/95,21,0,3,0.076923077,0,0.026315789,0.280761387,0.000210859,1,1,0,6,0.026315789,0,0.798482293,1,0,0.557553957,0.464818763,79,0,0,0,0.287291837
908,0,2,7,9/18/61,54,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0.001067236,0.955311973,0,0,0.271582734,0.336886994,46,1,2,0,0.386960076
6430,0,2,1,2/5/81,35,0,8,0,0,0,0.280761387,0.00010543,0,1,1,7,0,0.001067236,0.075885329,1,1,0.575539568,0.703624733,65,1,1,0,0.568114672
2823,1,2,1,3/7/96,20,0.05,10,0,0,0.026315789,0.609789259,0.005482341,1,1,0,9,0.026315789,0,0.230185497,1,1,0.714028777,0.769722814,80,0,0,0,0.328546434
5,0,1,2,1/22/73,43,0,1,0,0,0.052631579,-1,0.008012652,1,0,0,1,0.052631579,0,0.929173693,0,0,0.251798561,0.170575693,57,1,1,1,0.557805057
711,0,3,1,7/12/85,30,0,5,0,0,0.578947368,0.280761387,0.00010543,1,1,0,6,0.578947368,0.002134472,0.043844857,1,1,0.489208633,0.648187633,70,0,1,1,0.814153971
3749,0,3,3,8/9/68,47,0,1,0,0,0.052631579,0.280761387,0.00010543,1,0,0,2,0.052631579,0.001067236,0.650084317,0,0,0.356115108,0.341151386,53,1,2,1,0.938401871
6526,0,3,1,2/16/88,28,0,2,0,0,0.052631579,0.281441196,0.00010543,1,1,0,2,0.052631579,0.044823906,0.107082631,1,1,0.361510791,0.388059701,72,0,0,1,0.989793156
6327,1,2,1,4/9/75,41,0,4,0,0,0.184210526,0.281441196,0,1,1,0,2,0.184210526,0.001067236,0.016863406,1,1,0.356115108,0.565031983,59,1,1,0,0.766392064
507,0,3,1,6/11/83,32,0,1,0,0,0.026315789,0.276682529,0.000738007,1,1,1,2,0.026315789,0,0.476391231,1,1,0.320143885,0.304904051,68,0,1,1,0.375977783
4726,0,3,1,4/8/53,63,0,1,0,0,0.131578947,0.280761387,0.00010543,0,0,0,1,0.131578947,0.003201708,0.047217538,0,0,0.226618705,0.351812367,37,1,2,1,0.525579539
6188,1,3,1,12/17/63,52,0,7,0,0,0.605263158,0.239292998,0.006536637,1,1,0,4,0.605263158,0,0.10455312,1,1,0.446043165,0.599147122,48,1,2,1,0.433236255
3296,0,2,1,12/20/91,24,0,8,0,0.058823529,0.078947368,0.281441196,0.00010543,1,1,0,7,0.078947368,0,0.247048904,1,1,0.595323741,0.690831557,76,0,0,0,0.070534757
6882,0,3,1,7/15/94,21,0,6,0,0,0,0.280761387,0.00010543,0,1,0,7,0,0.002134472,0.55143339,1,1,0.595323741,0.611940299,79,0,0,1,0.786837597
3951,1,4,1,4/29/75,40,0,2,0,0,0.052631579,0.276682529,0.000738007,0,0,0,1,0.052631579,0,0.770657673,0,0,0.262589928,0.326226013,60,1,1,1,0.669401168
1742,0,2,2,12/3/79,36,0,5,0,0,0.052631579,0.280761387,0.00010543,1,0,0,4,0.052631579,0,0.941821248,0,0,0.471223022,0.562899787,64,1,1,0,0.330586321
4497,0,2,1,1/7/88,28,0,6,0,0,0.026315789,0.280761387,0.00010543,1,0,0,4,0.026315789,0,0.747048904,0,0,0.444244604,0.592750533,72,0,0,0,0.098590647
185,0,2,5,12/18/92,23,0,3,0,0,0,0.280761387,0.00010543,1,1,1,4,0,0,0.269814503,1,1,0.458633094,0.462686567,77,0,0,0,0.002880176
430,0,2,2,3/19/71,45,0,2,0,0,0.421052632,0.225016995,0.008118081,1,0,0,1,0.421052632,0,0.768971332,0,0,0.278776978,0.409381663,55,1,2,0,0.882902045
5857,0,3,1,8/18/93,22,0,4,0,0,0,0.281441196,0,0,0,0,5,0,0.001067236,0.335581788,0,0,0.494604317,0.488272921,78,0,0,1,0.84654034
4954,0,1,2,10/2/85,30,0,1,0,0,0,0.280761387,0.00010543,1,0,0,2,0,0,0.979763912,0,0,0.321942446,0.309168443,70,0,1,1,0.345980461
2942,0,2,1,5/24/83,32,0,6,0,0,0.236842105,0.25492862,0.004217185,0,1,0,2,0.236842105,0,0.093591906,0,1,0.356115108,0.609808102,68,0,1,0,0.093484178
4251,0,2,1,6/3/95,20,0,3,0,0,0,0.280761387,0.00010543,1,0,0,5,0,0,0.71079258,0,0,0.501798561,0.454157783,80,0,0,0,0.289213565
5859,0,2,3,7/31/81,34,0.15,7,0.076923077,0,0.236842105,0.280761387,0.00010543,1,1,0,6,0.236842105,0,0.028667791,0,1,0.557553957,0.626865672,66,0,1,0,0.25533217
4423,1,3,1,6/3/63,52,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.821247892,0,0,0.134892086,0.149253731,48,1,2,1,0.437001174
3249,1,3,1,3/14/77,39,0,4,0,0,0.026315789,0.280761387,0.000210859,1,0,0,1,0.026315789,0.040554963,0.78836425,0,0,0.278776978,0.42217484,61,1,1,1,0.841478523
3233,0,3,1,5/15/82,33,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.204047218,0,0,0.258992806,0.302771855,67,0,1,1,0.427172314
6525,0,3,1,10/30/89,26,0,3,0,0.058823529,0.052631579,0.280761387,0.00010543,1,1,0,3,0.052631579,0.019210245,0.019392917,1,1,0.424460432,0.475479744,74,0,0,1,0.432181717
5196,1,3,2,1/30/60,56,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.678752108,0,0,0.071942446,0.070362473,44,1,2,1,0.19544761
4527,1,2,1,1/16/94,22,0,4,0,0,0,0.280761387,0.000210859,0,0,0,5,0,0,0.764755481,0,0,0.489208633,0.445628998,78,0,0,0,0.890338209
3481,0,4,1,1/8/63,53,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0,0.057335582,0,0,0.098920863,0.15565032,47,1,2,1,0.602368568
5925,0,2,1,5/9/93,22,0,7,0,0,0,0.280761387,0.00010543,1,1,0,8,0,0.002134472,0.034569983,1,1,0.625899281,0.66098081,78,0,0,0,0.857218959
4084,1,2,5,5/24/92,23,0,2,0,0,0,0.280761387,0.00010543,0,0,0,3,0,0,0.641652614,0,0,0.386690647,0.343283582,77,0,0,0,0.96530108
701,1,3,2,10/5/70,45,0,1,0,0,0.026315789,0.209381373,0.01117554,1,0,0,1,0.026315789,0,0.769814503,0,0,0.179856115,0.223880597,55,1,2,1,0.860124694
6363,0,3,2,8/7/66,49,0,1,0,0,0.026315789,0.263766145,0.00274117,0,0,0,1,0.026315789,0,0.744519393,0,0,0.125899281,0.136460554,51,1,2,1,0.079787294
6320,0,2,1,12/25/87,28,0.05,5,0,0,0.131578947,0.280761387,0.00010543,1,1,1,5,0.131578947,0,0.022765599,1,1,0.491007194,0.567164179,72,0,0,0,0.266688203
1802,0,2,2,1/20/81,35,0,4,0,0,0.184210526,0.265805574,0.002530311,1,1,1,2,0.184210526,0,0.34317032,1,1,0.347122302,0.484008529,65,1,1,0,0.308776776
1321,0,3,1,3/20/89,27,0,6,0,0,0.026315789,0.280761387,0.00010543,0,1,0,5,0.026315789,0.022411953,0.096964587,0,1,0.480215827,0.611940299,73,0,0,1,0.087476234
706,0,2,1,11/2/65,50,0,9,0,0,0.289473684,0.281441196,0,1,0,0,6,0.289473684,0.002134472,0.78836425,0,0,0.523381295,0.720682303,50,1,2,0,0.038922717
5210,0,2,1,10/9/89,26,0,9,0,0,0.105263158,0.280761387,0.00010543,1,1,0,7,0.105263158,0,0.126475548,0,0,0.580935252,0.722814499,74,0,0,0,0.608139211
3476,0,3,1,2/15/94,22,0,3,0,0,0,0.280761387,0.00010543,1,0,0,5,0,0,0.915682968,0,0,0.519784173,0.447761194,78,0,0,1,0.708658544
1293,1,3,1,11/21/91,24,0,6,0,0,0,0.280761387,0.00010543,0,0,0,4,0,0.024546425,0.882799325,0,0,0.476618705,0.554371002,76,0,0,1,0.928189471
6050,0,2,2,10/6/94,21,0,8,0,0,0,0.280761387,0.00010543,1,0,0,9,0,0.001067236,0.637436762,0,0,0.665467626,0.667377399,79,0,0,0,0.437393488
2806,0,2,1,3/26/56,60,0,8,0,0,0.5,0.281441196,0,1,1,0,5,0.5,0.041622199,0.413996627,1,1,0.478417266,0.697228145,40,1,2,0,0.663822117
1031,0,2,2,2/23/67,49,0,3,0,0,0.026315789,0.281441196,0,1,1,1,1,0.026315789,0.020277481,0.064080944,1,1,0.226618705,0.473347548,51,1,2,0,0.360124631
3215,0,2,1,5/27/88,27,0.05,4,0,0,0.052631579,0.393609789,0.007696363,1,1,0,5,0.052631579,0,0.139123103,1,1,0.512589928,0.481876333,73,0,0,0,0.713240221
2484,0,3,1,3/9/67,49,0,1,0,0,0.026315789,0.266485384,0.002424881,1,0,0,1,0.026315789,0,0.650927487,0,0,0.172661871,0.255863539,51,1,2,1,0.657343412
2347,0,1,1,10/12/62,53,0,1,0,0,0,0.281441196,0,0,0,0,1,0,0,0.793423272,0,0,0.10971223,0.226012793,47,1,2,1,0.730461519
1039,1,4,2,10/9/75,40,0,1,0,0,0.026315789,-1,0.009804955,0,0,0,1,0.026315789,0,0.964586847,0,0,0.212230216,0.255863539,60,1,1,1,0.091704668
5978,0,3,2,11/12/71,44,0,2,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0.001067236,0.800168634,0,0,0.302158273,0.381663113,56,1,1,1,0.15046355
6709,0,3,1,1/15/67,49,0,8,0,0,0.078947368,0.280761387,0.00010543,1,1,0,1,0.078947368,0.036286019,0.145025295,0,1,0.282374101,0.701492537,51,1,2,1,0.688230806
3787,0,3,3,12/5/67,48,0,1,0,0,0.052631579,0.280761387,0.00010543,1,0,0,1,0.052631579,0,0.645868465,0,0,0.124100719,0.121535181,52,1,2,1,0.791815907
496,0,3,1,4/30/91,24,0,2,0,0,0,0.281441196,0,1,0,0,3,0,0.001067236,0.537942664,0,0,0.422661871,0.417910448,76,0,0,1,0.816262866
277,0,3,1,2/13/70,46,0,4,0,0,0.078947368,0.280761387,0.00010543,1,0,0,2,0.078947368,0.013874066,0.898819562,0,0,0.303956835,0.486140725,54,1,2,1,0.726452634
4712,1,3,1,7/30/92,23,0,6,0,0,0,-1,0.018028466,0,0,0,5,0,0,0.942664418,0,0,0.51618705,0.560767591,77,0,0,1,0.074446408
3742,1,2,1,3/6/76,40,0,10,0,0,0.342105263,0.792658056,0.01402214,1,1,1,9,0.342105263,0,0.02613828,1,1,0.715827338,0.829424307,60,1,1,0,0.712093589
5397,0,3,1,3/17/88,28,0,3,0,0,0,0.280761387,0.00010543,1,0,0,2,0,0,0.925801012,0,0,0.354316547,0.437100213,72,0,0,1,0.632073971
6586,0,2,1,8/5/90,25,0,7,0.076923077,0,0.078947368,0.280761387,0.00010543,1,0,0,6,0.078947368,0,0.940978078,0,0,0.526978417,0.639658849,75,0,0,0,0.721587121
2459,0,2,1,7/19/74,41,0,1,0,0,0.210526316,0.281441196,0,1,1,0,1,0.210526316,0.002134472,0.032040472,0,1,0.179856115,0.251599147,59,1,1,0,0.08293161
325,0,2,1,2/26/88,28,0,6,0,0,0.078947368,0.421481985,0.090880337,1,1,0,4,0.078947368,0,0.173693086,1,1,0.462230216,0.599147122,72,0,0,0,0.657793298
4524,0,1,2,10/18/84,31,0,2,0,0,0.157894737,0.280761387,0.000210859,0,1,0,2,0.157894737,0,0.160202361,1,1,0.345323741,0.353944563,69,0,1,1,0.501402786
5027,0,2,1,6/10/84,31,0,9,0.076923077,0,0.131578947,0.280761387,0.00010543,0,1,1,3,0.131578947,0,0.166947723,1,1,0.40647482,0.712153518,69,0,1,0,0.269083069
1718,0,3,1,12/4/46,69,0,2,0,0,0.157894737,0.280761387,0.00010543,1,1,0,1,0.157894737,0,0.187183811,1,1,0.293165468,0.383795309,31,1,2,1,0.701259954
3718,1,3,5,8/4/87,28,0,7,0,0,0.026315789,0.280761387,0.00010543,1,1,0,3,0.026315789,0.009605123,0.638279933,1,0,0.408273381,0.567164179,72,0,0,1,0.824337311
4943,0,2,1,9/6/64,51,0,1,0,0,0.210526316,0.280761387,0.00010543,0,1,0,1,0.210526316,0.002134472,0.408094435,1,1,0.212230216,0.319829424,49,1,2,0,0.014435348
2384,0,3,1,10/15/76,39,0,4,0,0,0,0.280761387,0.000210859,1,0,0,1,0,0,0.802698145,0,0,0.239208633,0.49466951,61,1,1,1,0.029362081
